,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Poster,Rated,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
Fantozzi Alla Riscossa,0.44993943976,0.622872310536,0.350111679286,0.321464104642,0.363337717645,0.247392434183,0.302117207472,0.392843667729,0.221057457855,0.584086972321,0.938394398624,0.212931868552,0.815737676323,0.343124349187,0.587042018025,0.931316094954,0.42768014644,0.787327147279,0.818118530575,0.589223390078,0.713277597308,0.19279413787,0.98085025033,0.37162329507,0.764672751221,0.450556204061,0.330892617085,0.208415345226,0.347476450233,0.630108238786,8938.0,0.179570373685,3.2813828597,0.179234728127,0.156858357574,0.0606399641978,0.24412620273,0.0421794584918,0.0556052808235,0.0133139404789,0.134929514433,0.0232714253748,0.0114119489819,0.0,Fantozzi è oramai in pensione ma continua ad andare in ufficio dove viene additato come il tipico esempio di impiegato destinato a non fare carriera. Cerca il coraggio da uno psicanalista ...,N/A,N/A,Italian,Fantozzi alla riscossa,Italy,"Alessandro Bencivenni, Leonardo Benvenuti, Piero De Bernardi, Neri Parenti, Domenico Saverni, Paolo Villaggio",N/A,5.8,Neri Parenti,21 Dec 1990,1990,2 nominations.,105,939,tt0099545,Paolo Villaggio,Milena Vukotic,Comedy,Comedy
American Pie Presents The Book of Love,0.374043935148,0.768676635845,0.252948933512,0.349377157133,0.342528781441,0.0917369747685,0.185549488218,0.524421923034,0.229932013255,0.68409915309,0.926609685512,0.154618616376,0.661768351644,0.422115798978,0.676071328106,0.719504729652,0.678605524701,0.936424562615,0.584791880334,0.341067965987,0.829586984622,0.640656213594,0.780354161651,0.0673937121848,0.62312671911,0.348202834345,0.137932842315,0.210039454894,0.774022670267,0.644996341523,12579.0,0.145242070117,3.11272756181,0.16813737181,0.178710549328,0.0550123221242,0.251291835599,0.0388743143334,0.0616901184514,0.0147070514349,0.123777724779,0.0286191271166,0.00612131329994,0.0,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined,...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzODM2Nzk2NV5BMl5BanBnXkFtZTcwNzg0Mjc5Mg@@._V1_SX300.jpg,R,English,American Pie Presents the Book of Love,USA,"David H. Steinberg, Adam Herz (characters)",N/A,4.8,John Putch,22 Dec 2009,2009,N/A,93,"33,782",tt1407050,Eugene Levy,Bug Hall,Comedy,Comedy
In The French Style,0.670354505949,0.816320768365,0.288132178694,0.234539249907,0.538174640636,0.259687750399,0.508868782948,0.611746738152,0.314386782848,0.724054538724,0.974239731926,0.244541474698,0.87180701347,0.417071913983,0.605516781641,0.888479417503,0.610773358389,0.93900131392,0.865622122963,0.536194381603,0.812731926512,0.419044292642,0.954179010289,0.224950188447,0.812365161522,0.492011370513,0.114934877587,0.350469323227,0.632807382192,0.63819618434,10865.0,0.158214450069,3.34146341463,0.194661757938,0.163276576162,0.0720662678325,0.183893235159,0.044914864243,0.0729866543948,0.0168430740911,0.130234698573,0.0325816843074,0.00901978831109,0.0,A young American art student must decide whether to stay in Paris with her boyfriend or go back to the U.S. when her wealthy father arrives to bring her back.,http://ia.media-imdb.com/images/M/MV5BZWM5ZTdiOTktMWFkMy00YzQzLTliNjEtMTEzNzc3MTcwZDgyXkEyXkFqcGdeQXVyNDgyMTg5ODc@._V1_SX300.jpg,N/A,English,In the French Style,USA,"Irwin Shaw (screenplay), Irwin Shaw (stories)",N/A,6.7,Robert Parrish,01 Mar 1964,1963,N/A,105,134,tt0056096,Jean Seberg,Stanley Baker,Romance,Drama
In Search of the Castaways,0.627148399101,0.838633148047,0.227429346845,0.679636763918,0.493387832361,0.288000080107,0.289243141436,0.552504130879,0.230890566516,0.842323520623,0.979883485348,0.0684712851381,0.779154486214,0.119150079338,0.406274685819,0.96998027335,0.575632660926,0.897442178209,0.842420227209,0.449870172686,0.832161553751,0.327766105376,0.984705628911,0.462075744518,0.903819974759,0.342888840198,0.0788565617126,0.345130484711,0.535555144234,0.503748440561,11932.0,0.14691585652,3.20072075092,0.177003017097,0.202480724103,0.0615152531009,0.21178343949,0.0487763995977,0.0615152531009,0.0138283607107,0.116493462957,0.0254777070064,0.00653704324506,0.0,"In 19th century England, young Mary Grant and her brother, Robert, embark on a dangerous quest to find their missing father, a sea captain who vanished somewhere along the Chilean coast.",http://ia.media-imdb.com/images/M/MV5BMTczNjczMTU1Ml5BMl5BanBnXkFtZTcwMTA3MzgyMQ@@._V1_SX300.jpg,APPROVED,English,In Search of the Castaways,USA,Lowell S. Hawley (screenplay),N/A,6.7,Robert Stevenson,21 Dec 1962,1962,2 nominations.,98,"2,026",tt0056095,Maurice Chevalier,Hayley Mills,Adventure,Family
Operation Daybreak,0.740146915072,0.757996585624,0.273824745676,0.453377884689,0.686401121812,0.408393537775,0.656906373441,0.701776916907,0.0946760278374,0.903422867951,0.994091691011,0.0934102141436,0.828459833598,0.17203627649,0.151928938323,0.983656715741,0.511139812584,0.969619909564,0.873847330985,0.687367185693,0.772346222364,0.10709643358,0.963494974425,0.248035519044,0.707171367972,0.477835810997,0.120280928505,0.270770417153,0.360665245371,0.277018717893,4385.0,0.263625997719,3.79338654504,0.233295324971,0.215051311288,0.0793614595211,0.0656784492588,0.0415051311288,0.0654503990878,0.0177879133409,0.154618015964,0.0367160775371,0.0114025085519,0.0,"In 1942, Britain sends a group of British-trained Czech commandos to Prague to assassinate SS-General Reinhard Heydrich, head of the Nazi security services.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA0MzA0Ml5BMl5BanBnXkFtZTgwNjIwMjE4MzE@._V1_SX300.jpg,PG,English,Operation: Daybreak,USA,"Alan Burgess (novel), Ronald Harwood (screenplay)",N/A,7.1,Lewis Gilbert,27 Feb 1976,1975,N/A,118,"1,264",tt0075019,Timothy Bottoms,Martin Shaw,Drama,History
Coroner Creek,0.605796928341,0.71418361295,0.167665384232,0.492718850573,0.478795109871,0.214734197714,0.210478964621,0.559793259774,0.18379526454,0.63378687357,0.992583407228,0.0516103240385,0.739776358353,0.16191149916,0.5632857694,0.813001748287,0.526410876603,0.952271168737,0.765020242528,0.525892817704,0.734600360494,0.404493094178,0.782620539657,0.115392047184,0.320602355932,0.417478411168,0.145550554211,0.0789568946903,0.691599328443,0.108694306366,9230.0,0.14127843987,3.20498374865,0.208559046587,0.157638136511,0.0719393282774,0.181256771398,0.0361863488624,0.0687973997833,0.0134344528711,0.155037919827,0.0367280606717,0.00400866738895,0.0,A man is bent on taking revenge on those responsible for his fiance's death.,http://ia.media-imdb.com/images/M/MV5BMTI5NzM5MTM0OF5BMl5BanBnXkFtZTcwODYyNTIyMQ@@._V1_SX300.jpg,PASSED,English,Coroner Creek,USA,"Kenneth Gamet (screenplay), Luke Short (adapted from the novel by)",N/A,6.8,Ray Enright,01 Jul 1948,1948,N/A,90,443,tt0040245,Randolph Scott,Marguerite Chapman,Western,Western
Kisna The Warrior Poet,0.433229667137,0.391981576108,0.26214129443,0.278792380743,0.396097044912,0.303632758208,0.477732589864,0.326833707614,0.406490181865,0.251712464729,0.88685593294,0.460799457493,0.974760364629,0.610786668251,0.373941870924,0.997023464357,0.613915449723,0.872683381211,0.975596175382,0.699072050613,0.546528190958,0.214719609403,0.959065186167,0.699036917946,0.940854384462,0.664796637483,0.623306517563,0.121588326248,0.659232827178,0.214852183516,8284.0,0.18903911154,3.47404635442,0.178174794785,0.187831965234,0.0643408981169,0.214147754708,0.0388701110575,0.0544422984066,0.0223322066634,0.134717527764,0.033075808788,0.00627716079189,0.0,"The film is set in the India of the tumultuous 1930's when nationalists fighting for the country's independence rose up as one, urging the British to quit. At this time, a young Indian, ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MTgwNjM3OF5BMl5BanBnXkFtZTcwMjQ1NDY0MQ@@._V1_SX300.jpg,N/A,English,Kisna: The Warrior Poet,India,"Sachin Bhowmick, Farrukh Dhondy, Subhash Ghai, Margaret Glover",N/A,4.6,Subhash Ghai,21 Jan 2005,2005,N/A,170,"1,162",tt0396690,Vivek Oberoi,Isha Sharvani,Drama,Musical
Queen The,0.746851598736,0.714648597281,0.296553453224,0.255829149664,0.581797524127,0.363758667088,0.474144477957,0.541176077504,0.102834197851,0.896441240561,0.956837507724,0.237466599043,0.853310262697,0.225870343312,0.421826522312,0.996802133962,0.462069520577,0.768717637811,0.92313292527,0.671795180351,0.486453425917,0.113567113698,0.994290255372,0.379632836948,0.86206887874,0.414160977507,0.255464568413,0.380808224356,0.321376051746,0.764263353474,11070.0,0.175158084914,3.48437217706,0.176332429991,0.183830171635,0.0728093947606,0.207407407407,0.0460704607046,0.049864498645,0.0183378500452,0.109665763324,0.0332429990967,0.00858175248419,0.0,"In the small, predominantly working class town of Inniston, Ontario, Marc Hall is a high school senior with a promising future in his chosen career as lawyer. He is bright, well liked by ...",N/A,N/A,English,Prom Queen: The Marc Hall Story,Canada,"Michael MacLennan (story), Kent Staines (story), Kent Staines (teleplay)",N/A,6.7,John L'Ecuyer,01 Jun 2004,2004,2 nominations.,92,794,tt0410953,Aaron Ashmore,Jean Pierre Bergeron,Comedy,Drama
Meet The Spartans,0.0800821987038,0.287256254808,0.335688626854,0.69205519296,0.208591184024,0.271312103904,0.184668057025,0.258885814785,0.730778499419,0.236329230097,0.640917141634,0.287818868601,0.573734657837,0.347225879789,0.639627696465,0.828479755132,0.472099027564,0.43726156291,0.568513812733,0.386487471817,0.946866440998,0.464763843107,0.837283919486,0.913528866359,0.94077922793,0.50460487,0.503879291024,0.195950803905,0.783965739304,0.69802050521,10932.0,0.181759970728,3.1702341749,0.153768752287,0.184870106111,0.0405232345408,0.336169045005,0.0493047932675,0.0412550311014,0.011891694109,0.0962312477131,0.0231430662276,0.00384193194292,0.0,"The heroic Spartan king Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag bunch of 13 Spartan misfit warriors to defend their homeland against thousands of ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDE3NDQwMF5BMl5BanBnXkFtZTcwMjA0MzU1MQ@@._V1_SX300.jpg,PG-13,English,Meet the Spartans,USA,"Jason Friedberg, Aaron Seltzer",9,2.7,Jason Friedberg,25 Jan 2008,2008,6 nominations.,86,"89,139",tt1073498,Sean Maguire,Carmen Electra,Comedy,Comedy
Querelle,0.430529946715,0.559121951588,0.509651872992,0.182810128206,0.246518470563,0.117194369992,0.101196230202,0.125748740894,0.305033995524,0.335035174363,0.943542816684,0.288633880575,0.951209215164,0.520887446827,0.640490101621,0.973095786988,0.194950354664,0.939249635021,0.928941661642,0.475759367142,0.723929368679,0.107244598089,0.986467399224,0.623199196884,0.834930503926,0.734994888002,0.262140046992,0.065341750867,0.431576978185,0.530379348894,10318.0,0.160011630161,3.39707307618,0.200329521225,0.145280093041,0.0785035859663,0.178619887575,0.0425470052336,0.0693932932739,0.0166698972669,0.161368482264,0.0275247140919,0.00436131033146,0.0,"French sailor Querelle arrives in Brest and starts frequenting a strange whorehouse. He discovers that his brother Robert is the lover of the lady owner, Lysiane. Here, you can play dice ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MTU5NDMwMV5BMl5BanBnXkFtZTcwNzY4MzkxMQ@@._V1_SX300.jpg,R,English,Querelle,West Germany,"Jean Genet (novel), Rainer Werner Fassbinder (screenplay), Burkhard Driest (screenplay)",N/A,6.9,Rainer Werner Fassbinder,08 Sep 1982,1982,4 nominations.,108,"4,240",tt0084565,Brad Davis,Franco Nero,Drama,Drama
Underclassman,0.20538323052,0.383502750871,0.0395052495427,0.796714693939,0.492354493494,0.450187117545,0.404510918087,0.847543333503,0.467932059098,0.582674814339,0.8328930387,0.0171797187203,0.18950935629,0.0501750355713,0.482529338088,0.263438008556,0.939159212837,0.430335966252,0.204905535393,0.72164772293,0.916020928706,0.914098165421,0.779461994953,0.139074001858,0.400586496448,0.0830535856016,0.165766475417,0.17070824487,0.898063246775,0.240382426147,13416.0,0.154516994633,2.97570065593,0.17098986285,0.2152653548,0.059481216458,0.224955277281,0.0396541443053,0.0459153249851,0.011702444842,0.116204531902,0.0319022063208,0.00655933214073,0.0,A young detective goes undercover at an elite private school to destroy an international stolen car ring.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyMTk0Mjg4ODheQTJeQWpwZ15BbWU3MDk0NzEyMzE@._V1_SX300.jpg,PG-13,English,Underclassman,USA,"Brent Goldberg (story), David Wagner (story), Nick Cannon (story), David Wagner (screenplay), Brent Goldberg (screenplay)",19,4.1,Marcos Siega,02 Sep 2005,2005,N/A,95,"4,895",tt0373416,Nick Cannon,Adrian Young,Action,Comedy
Northern Limit Line,0.25950498908,0.281361001942,0.242677004407,0.731456727631,0.455267771548,0.583184384502,0.521223955916,0.672577059319,0.390269919179,0.657019267721,0.582538870861,0.130262889336,0.320321792318,0.145247189417,0.0708141244685,0.66529629928,0.466696019389,0.361366324765,0.291979593998,0.631071815248,0.808788031213,0.124572440266,0.901053286891,0.541147285771,0.486779412104,0.423568031625,0.647043900381,0.33387774387,0.404207696314,0.33936929211,7786.0,0.20446956075,3.37413305934,0.145260724377,0.238761880298,0.053814538916,0.264834318007,0.0422553300796,0.0479064988441,0.00988954533779,0.0855381453892,0.0238890315952,0.0288980220909,0.0,The movies follows the incident known as the second battle of Yeonpyeong which happened in 2002.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMjE1NzI2MV5BMl5BanBnXkFtZTgwMzk1OTczNjE@._V1_SX300.jpg,N/A,Korean,Northern Limit Line,South Korea,"Soon-jo Choi (novel), Hak-sun Kim, Hak-sun Kim",N/A,6.5,Hak-sun Kim,17 Jul 2015,2015,4 nominations.,130,534,tt4696222,Mu-Yeol Kim,Ku Jin,Drama,War
Ghostumentary,0.570870793449,0.85595110179,0.683342049193,0.223657527643,0.282567576462,0.0598532782998,0.159924267966,0.203042279501,0.102810915668,0.916300736376,0.916719375597,0.307254668773,0.696349635428,0.453931862187,0.728983276489,0.9542447024,0.119428442004,0.888043136223,0.68905719139,0.249443005381,0.701311667202,0.0893544303995,0.989456229796,0.56809420421,0.923959041552,0.709817763249,0.0507624448456,0.363594693879,0.187844663296,0.969311465056,19077.0,0.12035435341,3.44818367668,0.196047596582,0.194475022278,0.0752214708812,0.151596162919,0.0495360905803,0.0711327776904,0.0282014991875,0.118572102532,0.0300885883525,0.00539917177753,0.0,"Why is it we never actually see a ghost in the dozens of documentaries out there, yet people claim they see them daily. A non believer, and his film friends seek out to find the truth.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyNzU0ODY0OTFeQTJeQWpwZ15BbWU4MDMyNzUxMzcx._V1_SX300.jpg,N/A,English,Ghostumentary,USA,"Angela DeRisio, Bill Doty, Sean Small, Dan Stone",N/A,4.7,Bill Doty,03 Oct 2015,2015,N/A,108,38,tt4761870,Ross Allison,Loyd Auerbach,Documentary,Comedy
Fletch,0.403509962353,0.651215692955,0.28985796289,0.384462700074,0.462735730126,0.217432595237,0.244892561864,0.450413399999,0.221427464333,0.61805932765,0.942683449812,0.13633346513,0.670001789266,0.270857749679,0.646712010047,0.848575399322,0.543253318977,0.791017506,0.589757848396,0.409148691823,0.755265945979,0.367902676437,0.932593272465,0.261750824287,0.663080074857,0.440940883259,0.304854151205,0.204795414521,0.56101216904,0.622434435241,14231.0,0.155435317265,3.24249877029,0.176797133019,0.194223877451,0.0606422598552,0.208347972736,0.0345021432085,0.0601503759398,0.0141240952849,0.130138430188,0.0279671140468,0.00836202656173,0.0,"Irwin M. ""Fletch"" Fletcher is a newspaper reporter being offered a large sum to off a cancerous millionaire, but is on the run, risking his job, and finding clues when it's clear the man is healthy.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODU5MzU0OV5BMl5BanBnXkFtZTcwNzM1MzI0MQ@@._V1_SX300.jpg,PG,English,Fletch,USA,"Gregory McDonald (novel), Andrew Bergman (screenplay)",N/A,6.9,Michael Ritchie,31 May 1985,1985,1 nomination.,98,"37,972",tt0089155,Chevy Chase,Joe Don Baker,Comedy,Crime
Ghost of Goodnight Lane,0.537682959346,0.912022592222,0.365190831202,0.444651373751,0.243105394706,0.0271522749976,0.0798670781666,0.59201441539,0.0895627542779,0.891264706835,0.992559088426,0.107610801122,0.567526023649,0.37634944171,0.50462003187,0.689564535092,0.344726447115,0.992846729668,0.502894010407,0.15826488395,0.694523662076,0.343285322467,0.729967123275,0.0519067613665,0.693997344985,0.432337273859,0.0694414227021,0.0863882445111,0.671345541513,0.420101243636,9935.0,0.13829894313,3.05616507297,0.191444388525,0.149169602416,0.0503271263211,0.238953195773,0.0376446904882,0.070055359839,0.0175138399597,0.131152491193,0.0280825364872,0.00463009562154,0.0,"When the staff inside a renovated film studio finds a co-worker dead one morning, the pieces of a forty year puzzle add up to an angry ghost who has let the last person step inside her house. But will they ever get out alive?",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNjE3MDgyNV5BMl5BanBnXkFtZTcwOTgwNjYwNw@@._V1_SX300.jpg,N/A,English,Ghost of Goodnight Lane,USA,"Amy Acosta (screenplay), Alin Bijan (screenplay), Alin Bijan",N/A,4.4,Alin Bijan,10 Jun 2014,2014,N/A,96,826,tt1974393,Billy Zane,Lacey Chabert,Comedy,Horror
Ziegfeld Girl,0.467816505342,0.796378794789,0.229507721873,0.457678321455,0.331466011911,0.111358390993,0.16872529033,0.4221579391,0.237483991502,0.697905996121,0.982610093803,0.105829872489,0.771650369366,0.274737947685,0.700436753002,0.837584235238,0.555934360654,0.942840148428,0.758668332877,0.370237349534,0.760515771656,0.543337780104,0.802326559403,0.187027642412,0.749545323366,0.421505402058,0.156863544529,0.173713218779,0.72283438236,0.50219184079,15929.0,0.121037102141,3.11231087953,0.181304538891,0.161215393308,0.0620880155691,0.223680080357,0.039048276728,0.0723209241007,0.0161968736267,0.136041182748,0.0281248038169,0.0063406365748,0.0,"Discovery by Flo Ziegfeld changes a girl's life but not necessarily for the better, as three beautiful women find out when they join the spectacle on Broadway: Susan, the singer who must ...",http://ia.media-imdb.com/images/M/MV5BZmQ2ZWQyMzItYTBmOS00ZWRlLWE1ODAtYjc3NmU4YWMyMDhiXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,PASSED,English,Ziegfeld Girl,USA,"Marguerite Roberts (screenplay), Sonya Levien (screenplay), William Anthony McGuire (original story)",N/A,6.9,Robert Z. Leonard,25 Apr 1941,1941,N/A,132,"1,826",tt0034415,James Stewart,Judy Garland,Drama,Musical
Union Pacific,0.281510205057,0.353163957327,0.0867105982328,0.626438827849,0.537310896788,0.582317385203,0.456765915565,0.463922769548,0.465387029273,0.416460005747,0.801906865569,0.0778639749499,0.569280942902,0.0984266987938,0.653492569392,0.880700673172,0.825325528155,0.532754873989,0.653214557168,0.686436984651,0.811005096853,0.735603688357,0.943535150932,0.504461975601,0.615230536495,0.406612005756,0.296430213854,0.2731208957,0.668529445945,0.445801102391,17697.0,0.132734361756,3.33621517771,0.183025371532,0.214782166469,0.0723286432729,0.188223992767,0.0414194496242,0.0511951178166,0.0196643498898,0.114821721196,0.0266711872069,0.00768491834774,0.0,"In 1862, Central Pacific and Union Pacific Railroads compete westward across the wilderness toward California.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NTQzNzYwNl5BMl5BanBnXkFtZTgwMjQ4OTg2MjE@._V1_SX300.jpg,NOT RATED,English,Union Pacific,USA,"Walter DeLeon (screen play), C. Gardner Sullivan (screen play), Jesse Lasky Jr. (screen play), Jack Cunningham (adaptation), Ernest Haycox (story)",N/A,7.2,Cecil B. DeMille,05 May 1939,1939,Nominated for 1 Oscar. Another 2 wins.,135,"1,671",tt0032080,Barbara Stanwyck,Joel McCrea,Drama,Western
