,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,WORDS,DIVERSITY,LENGTH,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,Poster,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
In the Blood 2014.txt,0.179965818369,0.390644428138,0.129272292437,0.403502593123,0.372680105812,0.230315286235,0.349603818436,0.598066921938,0.429726600272,0.322332656186,0.792574824022,0.17266106805,0.493859533445,0.262053908353,0.456173702331,0.685838168676,0.785325207947,0.830056154546,0.575227854618,0.636777737448,0.929442036594,0.682493260236,0.676267817269,0.118564205396,0.383546353912,0.426767967798,0.409374332685,0.111536651368,0.830236334001,0.239491807927,9974.0,0.136956085823,3.10597553639,0.162121515941,0.202727090435,0.0411068778825,0.285442149589,0.0289753358733,0.0526368558251,0.0110286745538,0.120413073992,0.0310808101063,0.00380990575496,0.00942450370965,"When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",R,True,English,In the Blood,"UK, Puerto Rico","James Robert Johnston, Bennett Yellin",40.0,5.8,John Stockwell,18 Apr 2014,2014,,108,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3OTQ0NDcxNjNeQTJeQWpwZ15BbWU4MDI2OTQ4MjEx._V1_SX300.jpg,"8,899",tt2101570,Gina Carano, Cam Gigandet,Action, Crime
Barbie and the Secret Door 2014.txt,0.793191814656,0.985516649146,0.56159424891,0.575538026395,0.343945151109,0.0343315099301,0.0573030941118,0.686545322002,0.0852340289756,0.978564407793,0.998951278496,0.0861539644348,0.72172234856,0.429045809869,0.537867356393,0.854422303742,0.212132974961,0.996999834204,0.684061035204,0.0361321622138,0.912768952855,0.189716086395,0.858261360962,0.322052742829,0.973444128811,0.389018998837,0.0209190938664,0.245899149033,0.712283537924,0.726694131267,6726.0,0.157151352959,3.25438596491,0.202646446625,0.172316384181,0.0486173059768,0.19164436515,0.0373178709486,0.0694320547131,0.0203687184062,0.143324412727,0.0272078501338,0.00802854594112,0.0104073743681,"Alexa is a very shy princess from a contemporary, modern kingdom who discovers a secret door that opens to a magical land.",,True,English,Barbie and the Secret Door,USA,Brian Hohlfeld,,5.7,Karen J. Lloyd,07 Aug 2014,2014,,81,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NTg3ODY2MF5BMl5BanBnXkFtZTgwODk3Mjg1MjE@._V1_SX300.jpg,537,tt3921852,Kelly Sheridan, Brittany McDonald,Animation, Family
Kidulthood 2006.txt,0.03616960636,0.265906842354,0.198452951889,0.311805297987,0.0792333362283,0.0352556880712,0.0705480945139,0.248777886244,0.558207414977,0.153070103418,0.726146682149,0.187661452338,0.347599054609,0.356858210693,0.603119973458,0.339677368238,0.610331913453,0.935842139548,0.298885053168,0.371116276698,0.800853160361,0.831270946442,0.663972052901,0.109674977462,0.350161214433,0.642254988662,0.354752443929,0.00667726982016,0.801034654804,0.204762520568,13850.0,0.0930685920578,2.91277978339,0.196606498195,0.142310469314,0.0479422382671,0.251046931408,0.0303971119134,0.069963898917,0.0143682310469,0.162238267148,0.0306859205776,0.00332129963899,0.0116967509025,A day in the life of a group of troubled 15-year-olds growing up in west London.,R,True,English,Kidulthood,UK,Noel Clarke,,6.8,Menhaj Huda,03 Mar 2006,2006,2 wins & 1 nomination.,89,http://ia.media-imdb.com/images/M/MV5BMzg2Nzc2MTg0N15BMl5BanBnXkFtZTcwMDc1NzA0Mw@@._V1_SX300.jpg,"14,741",tt0435680,Aml Ameen, Red Madrell,Crime, Drama
Cornered 2008.txt,0.113029944176,0.368381154147,0.218649215881,0.584205447833,0.119046842982,0.0835137336272,0.0372801142174,0.340935786816,0.453023282256,0.328538072166,0.826425624539,0.08586165557,0.251872939571,0.160086120963,0.788122031574,0.305248754807,0.506366606737,0.903447287967,0.205397973931,0.335186874463,0.801274853256,0.711389487587,0.643780338932,0.150583221873,0.281599882263,0.500155972856,0.266987192485,0.0282838413084,0.599989635143,0.351143393514,9287.0,0.147195003769,3.07838914612,0.189727576182,0.17099170884,0.0543770862496,0.237428663723,0.0324108969527,0.0558845698288,0.0111984494455,0.136857973511,0.0297189619899,0.0053838699257,0.0136750296113,Canadian flyer Laurence Gerard finds that his wife has been murdered by a French collaborator. His quest for justice leads him to Switzerland and Argentina.,APPROVED,True,English,Cornered,USA,"John Paxton (screenplay), John Wexley (story and adaptation)",,6.7,Edward Dmytryk,25 Dec 1945,1945,,102,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NDU4NzExNF5BMl5BanBnXkFtZTYwNjg5Mjc4._V1._CR4,13,207,310_SX89_AL_.jpg_V1_SX300.jpg","1,307",tt0037615,Dick Powell, Walter Slezak,Drama, Film-Noir
Corky Romano 2001.txt,0.303846243772,0.670278920437,0.266233039823,0.549188528985,0.394066621995,0.116230088997,0.191874107762,0.565279255918,0.26093849748,0.642945738929,0.958802840239,0.0887816533721,0.56883501384,0.251509008661,0.469963478824,0.648340488941,0.549097156875,0.906819000167,0.459857583897,0.348661538291,0.867349585727,0.460180465702,0.813809910805,0.225128763448,0.677573944663,0.342749727589,0.23383193886,0.167685791552,0.726356933051,0.436885697623,11418.0,0.155981783149,3.1352250832,0.183044315992,0.176650902084,0.0589420213698,0.225783850061,0.0425643720441,0.0557891049221,0.0119110176914,0.133648624978,0.028288667017,0.00507969872132,0.0141881240147,The loser son of a Mafia honcho must go undercover for the FBI.,PG-13,True,English,Corky Romano,USA,"David Garrett, Jason Ward",20.0,4.6,Rob Pritts,12 Oct 2001,2001,1 nomination.,86,http://ia.media-imdb.com/images/M/MV5BMjE0NjIyNzk5NV5BMl5BanBnXkFtZTcwNzEyNTMyMQ@@._V1_SX300.jpg,"10,928",tt0250310,Chris Kattan, Vinessa Shaw,Comedy, Crime
Meet The Robinsons 2007.txt,0.64058146495,0.805669992053,0.413099338493,0.414602563536,0.433482819911,0.167553592408,0.19742100362,0.543078310416,0.228900107131,0.794162906967,0.971841829842,0.126967208316,0.522119918208,0.313836486191,0.457616709626,0.613146224308,0.382773688349,0.964461435779,0.60338427548,0.322554317688,0.735747765248,0.324992865226,0.830209297259,0.22544695676,0.61660840747,0.480305265836,0.11772062944,0.235147562445,0.620679624533,0.419004904762,12121.0,0.1424799934,3.20435607623,0.19668344196,0.164507878888,0.0474383301708,0.212358716278,0.0413332233314,0.0649286362511,0.0188928306245,0.136622390892,0.0288755053213,0.00610510683937,0.013200231004,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",G,True,English,Meet the Robinsons,USA,"Jon Bernstein (screenplay), Michelle Bochner Spitz (screenplay), Don Hall (screenplay), Nathan Greno (screenplay), Aurian Redson (screenplay), Joseph Mateo (screenplay), Stephen J. Anderson (screenplay), William Joyce (based upon the book ""A Day with Wilbur Robinson"" by)",61.0,6.9,Stephen J. Anderson,30 Mar 2007,2007,1 win & 10 nominations.,95,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NTU4MDY5OV5BMl5BanBnXkFtZTcwMzY0MjM0MQ@@._V1_SX300.jpg,"68,129",tt0396555,Angela Bassett, Daniel Hansen,Animation, Adventure
Under The Volcano 1984.txt,0.332946184763,0.598234607291,0.294929489735,0.545497347501,0.341241913339,0.256265039254,0.240015703806,0.312943265917,0.381994320604,0.448198373932,0.903442983194,0.240459693282,0.677426766408,0.303292722717,0.635748034215,0.973367111272,0.483221383091,0.828209856498,0.742231945623,0.354898390805,0.772793190817,0.310896664272,0.954897743483,0.62501246534,0.871169697269,0.560191814633,0.384762166067,0.225083745191,0.516323174818,0.555903156735,10969.0,0.188257817486,3.27021606345,0.144953961163,0.250250706537,0.0526939556933,0.233840824141,0.0495031452275,0.0575257543988,0.0129455738901,0.10438508524,0.0188713647552,0.00309964445255,0.0129455738901,"Against a background of war breaking out in Europe and the Mexican fiesta Day of Death, we are taken through one day in the life of Geoffrey Firmin, a British consul living in alcoholic ...",R,True,English,Under the Volcano,"Mexico, USA","Malcolm Lowry (novel), Guy Gallo (screenplay)",,7.1,John Huston,13 Jun 1984,1984,Nominated for 2 Oscars. Another 3 wins & 5 nominations.,112,http://ia.media-imdb.com/images/M/MV5BMTU2ODg3NDI1OF5BMl5BanBnXkFtZTcwNDcxNzM1MQ@@._V1_SX300.jpg,"3,587",tt0088322,Albert Finney, Jacqueline Bisset,Drama,Drama
Under The Cherry Moon 1986.txt,0.43182618137,0.745623700951,0.187772193851,0.529862947654,0.405420391957,0.117204569904,0.171379794928,0.608530699732,0.3315420547,0.565667640381,0.987908295503,0.1165547844,0.844397849108,0.30023359541,0.484074605672,0.822509698392,0.604871803633,0.975727839825,0.836464277801,0.443847596023,0.832869307796,0.590759072412,0.856682451058,0.195451811724,0.815888397854,0.369625175176,0.183031316944,0.0556531600614,0.875198518658,0.252170270675,7980.0,0.160776942356,3.09862155388,0.192606516291,0.160776942356,0.0526315789474,0.223182957393,0.0350877192982,0.0601503759398,0.0134085213033,0.15701754386,0.0279448621554,0.00827067669173,0.0107769423559,"Two brothers from Miami are in the Mediterranean, enjoying life by scamming money off of rich women. One day, they read about a young woman set to inherit $50 million from her father. At ...",PG-13,True,English,Under the Cherry Moon,USA,Becky Johnston (screenplay),,4.9,"Prince, Michael Ballhaus",02 Jul 1986,1986,5 wins & 4 nominations.,98,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDU0OTY3MV5BMl5BanBnXkFtZTcwMzExMDcyMQ@@._V1_SX300.jpg,"2,370",tt0092133,Prince, Jerome Benton,Comedy, Drama
Last Days 2005.txt,0.622087411201,0.881611511828,0.304670711746,0.285975980103,0.380841457527,0.0653484416754,0.194524225591,0.576351805594,0.0960860526511,0.878127827716,0.976787661426,0.105405210874,0.679118188182,0.300119180898,0.615094243239,0.909814898492,0.503097741649,0.970839132916,0.688261027031,0.287711776372,0.68875012749,0.347467506936,0.941765137679,0.119377101775,0.747329174443,0.398889803343,0.0597027135413,0.291047391711,0.642957947493,0.653964049381,5225.0,0.177990430622,3.14564593301,0.183349282297,0.157894736842,0.0708133971292,0.227559808612,0.031961722488,0.0612440191388,0.0200956937799,0.12976076555,0.0306220095694,0.00478468899522,0.0107177033493,A Seattle musician's life and career are reminiscent to those of Kurt Cobain.,R,True,English,Last Days,USA,Gus Van Sant,67.0,5.8,Gus Van Sant,13 May 2005,2005,1 win & 5 nominations.,97,https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyMzM2MTYxNV5BMl5BanBnXkFtZTcwOTExNDAzMQ@@._V1_SX300.jpg,"19,013",tt0403217,Michael Pitt, Lukas Haas,Biography, Drama
Omega Doom 1996.txt,0.377654111768,0.637240342767,0.635098087717,0.405433353712,0.254769447352,0.0706197591574,0.120238891422,0.191628363761,0.221518176811,0.54498558559,0.977339997825,0.152131895304,0.607353822784,0.374249674359,0.610987729468,0.769818615693,0.0664955824742,0.964841083594,0.610201798556,0.313023056888,0.8174560208,0.0696606960849,0.983057051672,0.641519086568,0.865932295466,0.801613213134,0.115307102634,0.0611037389918,0.203511582722,0.597605524865,5527.0,0.189976479103,3.30251492672,0.224715035281,0.136963994934,0.0607924733128,0.181110910078,0.0446897050841,0.0696580423376,0.0151981183282,0.150533743441,0.031481816537,0.00633254930342,0.00343766962186,"After earth is taken over by an army of robots, the small number of humans left are forced into hiding. In the nuclear winter, only droids walk the face of the earth, in fear of the rumored...",R,True,English,Omega Doom,USA,"Albert Pyun (story), Albert Pyun (screenplay), Ed Naha (screenplay)",,4.5,Albert Pyun,08 Jul 1997,1996,,84,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTk5MTIxM15BMl5BanBnXkFtZTcwNjYxMzcyMQ@@._V1_SX300.jpg,"2,459",tt0117238,Rutger Hauer, Shannon Whirry,Drama, Sci-Fi
Midnight Sex Run 2015.txt,0.322536759153,0.777190240273,0.275400808729,0.431671132031,0.219359108653,0.0429765556607,0.0837614415203,0.440816871133,0.281877069608,0.535112176559,0.949405911416,0.160508309359,0.520987587185,0.413095008887,0.78181766879,0.624871236797,0.578930174476,0.982784402681,0.536246432311,0.231912883018,0.768204750875,0.678828035624,0.663475207931,0.121336261153,0.691640341721,0.544531117105,0.134954991811,0.0990442285209,0.773010580421,0.482559401172,15777.0,0.131710718134,3.0998288648,0.191417886797,0.158585282373,0.0492489066362,0.220130569817,0.0469671040122,0.0631298725994,0.0171769030868,0.145655067503,0.0286492996134,0.00538758952906,0.0127400646511,Two men are sent on a quest to save their dads in 24 hours.,,True,English,Midnight Sex Run,USA,"Ted Beck, Jordan Kessler",,1.5,"Ted Beck, Jordan Kessler",28 Apr 2015,2015,,100,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NDQ0NjIyMV5BMl5BanBnXkFtZTgwMjA5ODAyNTE@._V1_SX300.jpg,243,tt3104656,Jordan Kessler, Ted Beck,Action, Adventure
Louis CK  Oh My God 2013.txt,0.274237072257,0.502583448347,0.66002129826,0.189618319788,0.171682478284,0.0668569363977,0.0897864790186,0.104745560828,0.291025231006,0.480662037113,0.830577090743,0.337018611622,0.734384783085,0.554365566055,0.880533658789,0.725308861786,0.135740406237,0.822466627786,0.67207318512,0.409117351999,0.582101772107,0.15603392395,0.956801526369,0.507748761405,0.815888034075,0.746397143708,0.181040564538,0.0898298322396,0.243476472145,0.891883684497,9716.0,0.14553314121,3.26502675998,0.190407575134,0.144709757102,0.08151502676,0.18340881021,0.0501235076163,0.0719431864965,0.0287155207904,0.126698229724,0.0276862906546,0.00699876492384,0.00298476739399,"In February, 2013, Louis brings his impish nihilism to Phoenix, Arizona. He talks about an old lady and her pet, living in Manhattan, experiencing his body's aging (he's 45), men's ...",TV-MA,True,English,Louis C.K. Oh My God,USA,Louis C.K.,,8.4,Louis C.K.,13 Apr 2013,2013,Won 1 Primetime Emmy. Another 6 nominations.,58,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ4NjQwOTYzNl5BMl5BanBnXkFtZTcwNjU2NjczOQ@@._V1_SX300.jpg,"6,060",tt2510998,Louis C.K.,Louis C.K.,Documentary, Comedy
Confidence 2003.txt,0.293513113603,0.487385546997,0.113065678481,0.464973397522,0.356056837797,0.278977100756,0.230774682154,0.552035252881,0.371575992012,0.41573840218,0.873973390971,0.0543048166044,0.387910665102,0.13545458717,0.643838513665,0.539153233531,0.695808876317,0.747535359389,0.499960833487,0.644501771188,0.790665974585,0.771848017459,0.888518409581,0.165007942479,0.424017728957,0.32671490955,0.163689853348,0.143832322054,0.734587204856,0.407286448476,15618.0,0.181329235498,3.46798565757,0.193750800359,0.179472403637,0.05794595979,0.195415546165,0.0585222179536,0.0601229350749,0.013317966449,0.128761685235,0.031310026892,0.00653092585478,0.00646689716993,"Jake Vig (Burns) is a consummate grifter about to pull his biggest con yet, one set to avenge his friend's murder. But his last scam backfired, leaving him indebted to a mob boss (Hoffman) and his enforcer.",R,True,English,Confidence,"USA, Canada, Germany",Doug Jung,59.0,6.7,James Foley,25 Apr 2003,2003,,97,http://ia.media-imdb.com/images/M/MV5BOTM3NTQyMDAtMTg0OC00MDlkLWE1YTMtODBhNmY1ZWQ0OWVlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"30,695",tt0310910,Edward Burns, Rachel Weisz,Crime, Thriller
Two for the Road 1967.txt,0.584007316697,0.796575851778,0.435108721699,0.285878027558,0.407537158035,0.199815724193,0.209161767818,0.469590306628,0.262824447693,0.702715985129,0.981780837602,0.200759415478,0.774046523936,0.431498527071,0.497193713809,0.801286479422,0.399087483119,0.972638258554,0.767744769853,0.423705082002,0.657664964152,0.320518474531,0.794209014698,0.163226324314,0.615554011527,0.515337185001,0.194883237626,0.181719313135,0.651135213754,0.414261601587,11108.0,0.157093986316,3.28177889809,0.215970471732,0.149981994959,0.0556355779618,0.191213539791,0.0464530068419,0.0712999639899,0.0141339575081,0.155923658624,0.0281778898091,0.006211739287,0.00576161325171,A couple in the south of France non-sequentially spin down the highways of infidelity in their troubled ten-year marriage.,APPROVED,True,English,Two for the Road,UK,Frederic Raphael,,7.6,Stanley Donen,27 Apr 1967,1967,Nominated for 1 Oscar. Another 4 wins & 4 nominations.,111,http://ia.media-imdb.com/images/M/MV5BNzg2ZjhmZjItNWVkYi00ODQ0LWI4NTUtNGY4NmNjNGUwNDkxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"8,947",tt0062407,Audrey Hepburn, Albert Finney,Drama, Comedy
Rich Hill 2014.txt,0.538591729412,0.660982501796,0.545104054776,0.263433601339,0.336702311885,0.112448185951,0.130473926877,0.497818385258,0.20993535938,0.802530998256,0.96926012528,0.186593677448,0.459529972032,0.440047052801,0.696963986205,0.472039120382,0.201305056893,0.973721438455,0.424565298914,0.35225068957,0.574948631835,0.201994596631,0.783342265152,0.107316573921,0.502611176068,0.698309278938,0.107669880316,0.0580719853172,0.488097311938,0.43731031301,8392.0,0.161939942803,3.20745948522,0.220924690181,0.140252621544,0.0641086749285,0.158126787417,0.0362249761678,0.0769780743565,0.0289561487131,0.147163965682,0.042540514776,0.0110819828408,0.00822211630124,Rich Hill intimately chronicles the turbulent lives of three boys living in an impoverished Midwestern town and the fragile family bonds that sustain them.,NOT RATED,True,English,Rich Hill,USA,,75.0,7.3,"Andrew Droz Palermo, Tracy Droz Tragos",01 Aug 2014,2014,4 wins & 5 nominations.,91,http://ia.media-imdb.com/images/M/MV5BNTI2NDk0NDA0MF5BMl5BanBnXkFtZTgwODM1NDkwMjE@._V1_SX300.jpg,"1,802",tt2548738,Alyssa Jewell, Andrew Jewell,Documentary, Biography
Now You See Me 2013.txt,0.48703217526,0.626877911774,0.215463099971,0.419792203326,0.384551033065,0.288991520448,0.295740325209,0.54535474123,0.246311351505,0.699692239787,0.907604358775,0.0705030588152,0.552764172353,0.187990386965,0.415147593345,0.765680722809,0.585115145932,0.795184543006,0.653348525564,0.524914468158,0.837522876764,0.462495106007,0.937287515459,0.261463912834,0.557102885251,0.321832183175,0.164805050303,0.268921086619,0.584207376983,0.495827499966,17991.0,0.135623367239,3.25707298093,0.168751042188,0.184981379579,0.0623645155911,0.232282808071,0.038797176366,0.059418598188,0.0150075037519,0.119226279807,0.0294591740315,0.0105052526263,0.00889333555667,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,PG-13,True,English,Now You See Me,"USA, France","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)",50.0,7.3,Louis Leterrier,31 May 2013,2013,1 win & 3 nominations.,115,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,"462,000",tt1670345,Jesse Eisenberg, Mark Ruffalo,Crime, Mystery
Good Son The 1993.txt,0.735747745978,0.876418256024,0.334911614645,0.48331151957,0.372649524118,0.0477419720521,0.0533223533119,0.609736556362,0.101026382893,0.799688341469,0.992759469523,0.125401133349,0.665733638893,0.360044627754,0.27108875324,0.733310313202,0.435594218026,0.999333008202,0.769658082677,0.217218879657,0.51944042717,0.412463232844,0.489052624833,0.0233233304359,0.413690765145,0.478664175318,0.148796508956,0.0189693028564,0.770768967249,0.0450216153938,6541.0,0.135606176426,2.92539367069,0.203638587372,0.148142485858,0.042195382969,0.256229934261,0.0331753554502,0.0677266473016,0.0105488457422,0.158538449778,0.0299648371809,0.00259899097997,0.00947867298578,"The outcome of the 1982 WBC Lightweight title bout between Ray ""Boom Boom"" Mancini and Duk Koo Kim is examined.",,True,English,The Good Son: The Life of Ray Boom Boom Mancini,Canada,,60.0,7.7,Jesse James Miller,16 Jul 2013,2013,3 wins & 1 nomination.,90,,127,tt1954925,Ray 'Boom Boom' Mancini, Mickey Rourke,Documentary,Documentary
